time_sec,altitude_agl_ft,altitude_msl_ft,airspeed_kt,groundspeed_kt,vertical_speed_fpm,pitch_deg,roll_deg,yaw_deg,throttle,elevator,aileron,rudder,engine_rpm,fuel_flow
67.20999999999748,4.314916735556952,4.314939264208078,13.064769222417654,13.065598339280095,-0.014571419832799526,0.38191249269659044,0.2804871388812605,50.18139873178107,0.9,0.0,0.0,0.0,0.0,0.0
67.30999999999753,4.314892511191558,4.3149150386452675,13.020377810963538,13.021204107058686,-0.014507634997834029,0.38081339802939096,0.2804814962993124,50.18042374352665,0.9,0.0,0.0,0.0,0.0,0.0
67.40999999999758,4.314868384595218,4.314890913665295,12.976003259643948,12.976826736075331,-0.014442301457781026,0.3797182144710487,0.2804758933426745,50.179458177067765,0.9,0.0,0.0,0.0,0.0,0.0
67.50999999999763,4.314844368802539,4.314866900444031,12.931645505606822,12.932466163488971,-0.014376543879766612,0.37862693251649676,0.2804703354902471,50.1785019748333,0.9,0.0,0.0,0.0,0.0,0.0
67.60999999999768,4.3148204638135175,4.314842991530895,12.887304485766244,12.888122326165709,-0.014309663812454021,0.37753953904132936,0.2804648255646255,50.17755507934824,0.9,0.0,0.0,0.0,0.0,0.0
67.70999999999773,4.31479666962815,4.314819198101759,12.842980137839435,12.843795161891876,-0.014244661513498902,0.37645602274086737,0.28045935869884825,50.17661743335225,0.9,0.0,0.0,0.0,0.0,0.0
67.80999999999779,4.314772979729127,4.314795508980751,12.798672398577553,12.799484607353655,-0.014179251827098338,0.3753763839687468,0.280453931012769,50.175688979704525,0.9,0.0,0.0,0.0,0.0,0.0
67.90999999999784,4.314749400633751,4.314771927893162,12.754381205349398,12.755190599949067,-0.014114019650582899,0.3743006223027419,0.28044854996026536,50.174769661163054,0.9,0.0,0.0,0.0,0.0,0.0
68.00999999999789,4.314725932342021,4.3147484585642815,12.710106493687821,12.710913072633382,-0.014052208005658762,0.37322874190348526,0.28044322259323473,50.17385941785346,0.9,0.0,0.0,0.0,0.0,0.0
68.10999999999794,4.314702565077982,4.3147250935435295,12.665848205274346,12.666651972191357,-0.013989355450241825,0.3721607630268972,0.2804379457080781,50.17295819833539,0.9,0.0,0.0,0.0,0.0,0.0
68.20999999999799,4.314679308617586,4.314701836556196,12.621606275058062,12.62240723105523,-0.013925963005606556,0.37109668166877247,0.2804327155398503,50.172065943129574,0.9,0.0,0.0,0.0,0.0,0.0
68.30999999999804,4.314656149926216,4.314678676426411,12.577380640407636,12.578178786548248,-0.013860871934157082,0.3700364871991751,0.2804275294320022,50.171182595542106,0.9,0.0,0.0,0.0,0.0,0.0
68.40999999999809,4.314633105297132,4.314655631780624,12.533171239352514,12.533966576683769,-0.013795851095397271,0.3689801530194417,0.28042238037094824,50.170308099030386,0.9,0.0,0.0,0.0,0.0,0.0
68.50999999999814,4.314610164954381,4.3146326914429665,12.488978009798034,12.489770539406868,-0.01373177191053232,0.36792766818181477,0.2804172759394151,50.16944239695429,0.9,0.0,0.0,0.0,0.0,0.0
68.6099999999982,4.314587332156601,4.314609855413437,12.444800889660655,12.44559061259153,-0.013668842191275066,0.36687902925900673,0.28041222183726316,50.16858543277884,0.9,0.0,0.0,0.0,0.0,0.0
68.70999999999825,4.314564600386495,4.314587127417326,12.400639816438057,12.40142673378088,-0.013605414165946406,0.36583423852044533,0.28040721171498006,50.16773715030816,0.9,0.0,0.0,0.0,0.0,0.0
68.8099999999983,4.3145419794200075,4.314564507454634,12.356494726042698,12.357278836344756,-0.013543029844347854,0.3647933034419136,0.280402242759124,50.16689749072139,0.9,0.0,0.0,0.0,0.0,0.0
68.90999999999835,4.314519459481194,4.3145419880747795,12.312365561612092,12.313146868412124,-0.013482347788026372,0.36375623135037816,0.2803973165569511,50.16606640328873,0.9,0.0,0.0,0.0,0.0,0.0
69.0099999999984,4.3144970405700445,4.314519573003054,12.268252257800896,12.269030762144997,-0.013418873970496015,0.3627230355365306,0.2803924345872512,50.1652438293449,0.9,0.0,0.0,0.0,0.0,0.0
69.10999999999845,4.314474732462507,4.314497254788876,12.224154753245905,12.224930456156919,-0.013354701119579482,0.3616936889872525,0.28038759622733433,50.16442971299782,0.9,0.0,0.0,0.0,0.0,0.0
69.2099999999985,4.314452525382628,4.314475044608116,12.180072987049483,12.180845889587719,-0.01329367629062772,0.3606681685491624,0.28038279588726256,50.16362399857469,0.9,0.0,0.0,0.0,0.0,0.0
69.30999999999855,4.314430416071753,4.314452938735485,12.136006896667311,12.136776999838931,-0.013231339991108815,0.3596464899618538,0.28037803846741643,50.16282663039212,0.9,0.0,0.0,0.0,0.0,0.0
69.4099999999986,4.314408414305828,4.314430937170982,12.091956420490503,12.092723725330524,-0.01316788432119187,0.3586286497111093,0.2803733269309595,50.16203755289511,0.9,0.0,0.0,0.0,0.0,0.0
69.50999999999866,4.314386520084861,4.314409043639898,12.04792149790382,12.048686005437451,-0.013107227721465553,0.3576146324290138,0.28036865547538453,50.16125671076399,0.9,0.0,0.0,0.0,0.0,0.0
